animal_id,herd,parity,calving_date,milk_305_kg,fat_pct,protein_pct,scc
A00769,H1,2,2024-05-21,10149.206413080963,3.87199072408275,3.28952528689239,128433.5632447225
A00438,H2,5,2023-04-02,8571.394645243547,3.8027463783818813,3.4082117249861605,61081.64378808878
A00789,H1,3,2022-05-24,8816.581684506775,3.7538624724955203,3.3690480741805073,102075.18622793407
A00608,H2,5,2023-01-12,9545.923783560518,3.9187820168370022,3.12545193468857,135564.05266976828
A00018,H1,5,2023-12-12,9825.80232271577,3.5788473443909403,3.504252352592981,277298.51516761037
A00486,H3,1,2022-01-16,7766.262601082143,3.9696309878500067,3.183259929496829,172772.76197400506
A00718,H2,2,2022-07-12,7989.117750202874,3.5338818134684566,2.9208888439405296,232416.85949497245
A00580,H1,4,2023-05-08,8297.819949500325,4.03121366788905,3.50597914298624,114040.00474504316
A00288,H1,1,2024-01-15,7793.8669025319905,3.8999087544778783,2.9689834740060017,207753.07369380485
A00516,H1,5,2023-10-13,8081.200008429477,3.3109942393625045,3.202045563866468,105813.58708447528
A00461,H1,3,2022-04-24,8916.695781657909,3.7113568985898877,3.4428348170073306,215378.61090011045
A00142,H1,2,2025-06-20,8494.51381721065,3.8580925251817573,3.2765180194875647,113152.15178467215
A00157,H3,5,2022-09-20,8800.087583982167,3.070710029825733,3.4642550266318213,24096.238630306125
A00441,H1,4,2024-02-22,9472.63107862416,3.4834535043826143,3.0531273288909992,277765.9192443968
A00147,H1,5,2024-09-16,8032.420563275998,3.704221231924327,3.0668996186017043,252237.3261124132
A00408,H1,2,2022-10-28,8958.370824040689,3.6342035844139304,3.4828317943226867,66724.74163661708
A00758,H1,5,2022-10-01,8490.455086444414,3.649595289807887,3.020568687637209,158781.87578044436
A00682,H2,4,2025-09-13,8667.554976910555,3.349285950895529,3.1146110437478463,86936.11694409863
A00249,H1,1,2024-10-29,8745.655567066951,3.405900425914426,3.132286635945354,170684.50835691686
A00604,H2,1,2023-09-04,7038.405214542092,3.728408466033706,3.1445107048043996,165542.45535187947
A00552,H1,3,2023-01-06,9059.671357837316,3.971273467124278,3.2929099074707366,142233.05248230326
A00123,H1,4,2023-07-22,9318.626718033089,3.7733256780435154,3.2688442053798625,415128.16500055767
A00245,H2,2,2024-11-06,9135.273624770825,4.193770706902183,3.3379603344041153,166169.83059093586
A00087,H2,1,2023-06-02,8170.398007558718,3.603505848017161,3.197822389214523,168960.33622299996
A00606,H1,2,2024-10-07,9653.20808159642,3.986330815491765,3.2916988799625733,267665.37235553144
A00081,H2,5,2023-01-25,9256.89240359627,3.777114995145448,3.1544520709366637,566301.6368651303
A00590,H1,1,2025-08-07,8809.111923307011,3.4988021130974176,3.452082085821473,141757.59889356385
A00438,H1,1,2025-02-27,9431.231695563434,3.5338645020130213,3.56989291124639,222719.62983296745
A00015,H1,1,2024-09-20,8646.17837545391,3.8429792312239917,3.131145979116042,212670.82710617478
A00757,H3,4,2023-11-19,7956.685357870701,3.8324824635415182,3.237436218562815,67393.64346454888
A00131,H1,3,2023-07-21,9818.987777820228,3.7304792355615435,3.4854843892383838,111559.08586377342
A00685,H1,1,2022-02-12,8937.262061904119,4.0342091327300125,3.166739971061576,272753.43669404904
A00406,H1,4,2023-11-25,10077.873687920543,4.3291112191838526,3.112580922884081,65571.80116782697
A00285,H3,1,2024-02-23,8508.402858477377,3.825564164911854,3.0478677311607165,237639.7021436722
A00452,H1,3,2025-07-28,9941.702275044296,3.9957770339144356,3.161285241598799,50628.127507485515
A00191,H2,3,2024-09-03,7818.528023079503,4.230589985498912,3.299115253244639,188377.48383832604
A00661,H1,3,2023-09-08,9486.038448735688,3.982673484506183,3.214719226387897,122161.4535595385
A00491,H1,4,2022-11-25,9248.434234349479,3.864124172998308,3.0184965933924177,146929.1319676911
A00335,H1,2,2023-04-13,10062.46024269102,3.9467646823489355,3.0423385150480433,164960.18213696408
A00263,H3,2,2025-06-25,8636.574593111798,3.6830059216689266,3.136717992819789,198606.83438666473
A00055,H2,4,2023-10-18,9745.640589994317,3.8236481332394248,3.3912439689037037,252934.09388565784
A00717,H3,3,2022-05-10,10446.273541428842,3.8641646826780653,2.9413925388106983,97743.19653370521
A00107,H2,1,2024-10-08,9362.807175264199,3.538178213404047,3.10633239560413,170283.92298397032
A00640,H1,5,2022-02-28,10290.077658417558,3.8996446551703787,3.3380891090089135,128394.78029317116
A00039,H1,5,2025-03-24,10193.272325841956,3.9887864204862074,3.2579590605220328,92310.66695412013
A00715,H1,2,2023-11-20,9544.137509624883,4.4016313267851,3.1557208998625774,193254.64155432695
A00387,H1,5,2024-07-05,8944.287341594978,3.9310223055800115,3.1062149659192633,121476.45439466345
A00776,H1,3,2022-08-21,9834.407628063109,4.164778712333684,3.232906244093319,122895.47240080386
A00753,H2,1,2023-06-09,7750.70420701753,3.564330021367165,3.418582484054222,120543.28720743566
A00577,H1,2,2022-12-20,10120.697825178191,3.6383139767789947,3.0563969884942574,171608.14970941062
A00207,H1,1,2022-06-15,9365.782492922099,3.664034768226091,3.156123043938451,85137.12392257868
A00471,H3,4,2023-09-16,9777.454957182015,3.958355385256837,3.358898807622197,317019.1387884351
A00719,H3,1,2024-06-15,7398.1755227885305,3.5872950944043267,3.056035015431332,125316.61509975989
A00758,H1,3,2025-05-14,9894.772891455472,3.9702571661909136,3.3413911212948855,215387.64531834313
A00094,H1,4,2024-03-16,8116.911710168655,3.5994060635584453,2.9367094619749934,151568.25803774656
A00525,H1,5,2023-03-15,11301.080466478845,3.9872457185192274,3.3806977050603404,85797.61435018807
A00376,H1,2,2024-06-28,7837.924036197895,3.804923244287616,3.252532974917231,131834.29520523179
A00309,H1,4,2024-01-01,9444.26939701565,3.8727000059025114,3.3588624848591024,286904.38790495094
A00240,H3,3,2025-06-02,9547.014966191507,3.6914498916852785,3.392270825853911,269990.42591344594
A00635,H1,1,2022-05-08,8081.521464470693,3.8534745523331275,3.252029985391359,141428.05647442242
A00065,H3,4,2024-03-29,8308.329908654816,3.821498370186906,3.1070721624942066,77543.59439936352
A00504,H1,1,2024-02-01,9326.03689566195,4.396465941604406,3.2999121156179525,200674.53249142724
A00017,H1,1,2024-08-22,7711.738227044283,3.589013982132839,3.2429621941810205,142098.41004727263
A00564,H1,2,2023-02-05,10722.598200575852,3.64850159779205,2.9991389528140893,264063.9917156254
A00486,H1,2,2022-04-10,9027.57449725176,3.836323890787682,3.4598209761790875,80534.53584848104
A00583,H2,2,2023-10-08,6758.414952006685,4.058446541984725,3.037158897002841,183063.40901419663
A00449,H2,3,2024-05-16,7301.555279464453,3.603805188211002,3.2748769232835904,133439.38935513026
A00719,H1,1,2023-01-29,9343.35333080987,3.7964312643613836,2.9176593379983133,114130.95815023592
A00675,H1,1,2022-02-06,9636.499304932728,3.88171674407396,2.6985196240637688,69670.86861106394
A00323,H1,1,2024-02-25,7078.566409844388,4.158811847077568,3.252404006477861,291080.4203174963
A00246,H1,1,2022-05-12,9480.517203287009,4.419357612139025,3.424781140472654,58115.45895301023
A00552,H1,4,2022-04-05,10882.01415805561,3.7433487542352246,3.459690000133863,261721.44046515817
A00793,H2,5,2022-04-14,8819.694966512516,3.677444462490306,3.0897962650425517,28589.227633222225
A00072,H1,4,2023-08-07,9038.543288586186,4.333845295882277,3.252407646288855,325464.2833988723
A00321,H2,1,2025-07-17,9479.173070167606,3.8139848375331,3.3393017274559815,186874.08620989538
A00042,H1,5,2023-07-28,11222.843864707815,3.7824007644761393,3.3255036807135845,319035.59020996914
A00557,H1,2,2025-03-30,10164.882539031556,3.2951314353442367,3.5145887015694215,166055.0926637921
A00293,H2,5,2025-03-06,7682.6694479604,3.8651885960352916,3.2439513808078946,111688.1707393194
A00237,H3,4,2023-01-05,9761.741705024477,4.010984222888339,3.5163031858933946,133832.93794168287
A00036,H1,3,2022-01-15,10481.632798020088,3.607549901221231,3.2182541289119206,99044.91640409648
A00404,H2,1,2024-04-17,9051.184745206334,3.790687686861968,3.2855601308549507,73664.76115028387
A00478,H1,3,2024-01-31,10093.32541941535,4.152316142106344,3.5328404468948262,384765.6259292115
A00727,H1,5,2022-09-27,11379.130777794882,4.220024800928479,3.4514914891597086,118861.92445741517
A00430,H1,5,2025-06-29,8318.009308789982,3.790390912254924,3.229339969179654,390091.9761379858
A00123,H2,5,2022-05-26,8388.43738266496,3.8106577561094364,3.234393153848418,127282.99271586434
A00055,H2,5,2024-03-13,8624.898500800107,3.971009478279345,3.139464740438014,57131.250920628976
A00153,H1,4,2024-07-08,7809.489325886905,4.026492436674704,2.951220181344456,180533.2299374456
A00605,H1,5,2024-02-22,9060.470115979633,3.804175610893185,3.134042514930439,213547.06664136905
A00277,H2,4,2022-09-17,8377.77487473751,3.583515029041928,2.9534506661714612,178586.87916397184
A00514,H1,5,2025-04-10,9015.592132554008,3.624741492686262,3.5336219665907187,53999.140348226414
A00012,H2,4,2023-06-05,8617.619112017022,3.641978544297772,3.3609223713795964,37128.14903172706
A00475,H2,2,2023-12-13,10433.917264584956,3.691067477958315,3.2681686225123276,296162.668061032
A00129,H3,2,2023-06-07,10421.720890971683,3.4194501812021425,3.434964592699688,81422.03809876041
A00405,H1,5,2024-11-23,8318.84422197674,3.604224518085431,3.299754585565676,272587.28943032684
A00774,H3,5,2024-06-07,7704.26115961963,3.9849231271032304,3.3974817574707545,715377.9992998422
A00418,H1,4,2024-07-24,10213.351229085078,4.054776042228034,3.153684312392192,117770.48498784193
A00480,H3,5,2022-03-18,8774.646275001893,4.048984671205564,3.1411722490876826,49660.24019596125
A00426,H1,4,2022-11-15,8275.817729163702,3.811347310345022,3.036001572352431,98394.24516018994
A00796,H1,2,2023-06-30,10100.916518532891,3.8540323538190004,3.167015269495449,115664.7245058927
A00451,H3,1,2025-05-20,7216.757017352166,3.8091201889035577,2.8843084776406553,170317.36755670395
A00412,H1,4,2022-02-18,8956.279814846866,3.904360103825815,3.243551545600128,141239.45235285195
A00767,H1,2,2023-11-26,10149.822517859107,4.194434059068686,3.249594955989252,244649.09960747967
A00356,H1,1,2025-07-07,9662.68659251588,4.402660219348309,3.2280249001651495,40249.96762883933
A00236,H1,3,2024-08-06,10080.212057864226,3.912228399668757,3.431560304071871,200598.89311581894
A00653,H2,4,2022-06-07,9604.787667278753,4.026314850373488,3.1947171268445587,104559.76346932875
A00598,H1,3,2024-06-15,10477.125607821743,3.8809350036028474,3.1444271828344066,150991.7243442311
A00381,H1,5,2022-08-06,8991.525535500596,4.295573448176178,3.211516564867008,50924.7004061973
A00496,H1,4,2022-09-24,9338.337057214996,3.7571455659794823,3.4448233473625125,108358.50862380446
A00161,H1,3,2025-03-16,10023.189281576497,3.806257990821455,3.438215221637668,89248.94455139583
A00615,H1,2,2023-07-11,10035.55309267273,3.970060288127941,3.323391106531247,123755.89876414287
A00418,H2,3,2023-11-03,8851.174137843245,4.305159924693958,2.937704305231822,202453.0801373227
A00026,H1,2,2025-04-28,9288.903121508214,3.32874292583003,3.3200267662780774,119415.91180534576
A00109,H1,3,2023-05-31,11144.324386270084,3.9397391101628676,3.258290464943881,332795.8592238878
A00689,H1,3,2025-06-29,8861.220604594086,3.90033621330373,3.3291129059724573,50646.24606501326
A00048,H1,2,2025-09-21,10628.882143304814,3.8957286825321757,3.236820701682912,188556.58134710978
A00066,H1,2,2023-09-28,10439.898158335422,4.193085585716629,3.071600863194277,268119.98266304407
A00661,H2,4,2023-01-28,10187.625475492458,3.820679550465797,3.5038291591543484,180599.70326890377
A00691,H2,1,2025-03-04,10419.606611623023,3.9174562308012413,3.378339536562118,57152.53849527033
A00054,H3,3,2022-10-13,6982.028570352834,4.0595724822459545,3.1521190952165097,349822.36099329946
A00316,H1,5,2023-06-24,10386.808756223,3.625626757286334,3.071287574589891,133317.8653529575
A00486,H2,1,2023-06-18,9087.409968385535,3.649255421858249,3.179399317674349,49232.25769831527
A00374,H2,2,2023-11-17,9799.92951841587,3.60719245844134,3.5483277016418495,99474.5347839066
A00524,H3,5,2023-01-09,8034.039508022437,3.7612167172048516,3.4935532439575705,361534.3239840403
A00123,H2,1,2022-12-16,8330.070485877579,3.5534399723708505,3.239976690523001,150479.82324245872
A00189,H3,5,2022-09-03,9409.071060954182,3.7176976504102477,3.211488434105054,223455.13939796967
A00133,H2,4,2023-12-31,9120.884161367707,3.5576503555653445,3.0777693916816635,357405.3285126003
A00407,H1,5,2023-04-28,9741.252539165327,4.44816918075456,3.05967038596061,48035.80134070939
A00137,H3,5,2022-11-06,8319.056460502918,3.6535204473871037,3.298269300571957,84801.52870227255
A00414,H2,3,2022-12-11,8602.419793399877,3.713154291600367,2.99281322183927,116407.70234035529
A00285,H1,1,2023-06-23,8484.920995745422,3.845024582273353,3.1319661767621834,227073.2910917774
A00028,H1,2,2024-03-23,9482.331059126287,3.9413718362596257,3.5318403156165856,203533.58332827935
A00369,H1,2,2025-03-01,10781.33016063327,3.794600957500474,3.42921426510121,99143.26937511358
A00142,H1,2,2024-11-21,9159.796738707593,4.1717105656613755,2.9062426769656695,69612.01742221433
A00398,H1,3,2025-04-22,9558.231162177497,4.199784095424022,3.4217826992365055,201905.35777400763
A00454,H2,3,2024-10-25,9890.086555640424,3.5219889364101995,3.4003678589024013,305613.36664809135
A00736,H1,1,2024-07-13,9017.574734390748,3.1346204074748316,3.304406479327383,140137.33350450924
A00176,H1,5,2022-10-28,8095.417559722047,3.814649332293655,3.2621599871345484,160709.058641342
A00604,H1,3,2022-06-10,8794.911648415222,3.8939251140412123,3.4821873457512833,52977.558318795374
A00610,H2,4,2024-09-03,8206.505388960039,3.757612321074889,3.581426010596843,70244.15327793619
A00432,H2,2,2025-09-15,10461.982348252463,3.684415073619678,3.245384969137419,117797.32104819216
A00428,H2,4,2023-04-07,10651.884891096968,3.586765545551932,3.3665633385511033,91078.48711009024
A00799,H1,4,2023-03-27,10843.267361208631,4.111513062761975,3.165424255140477,135716.7310574589
A00161,H2,5,2023-07-27,8460.726207838748,3.3952320449704585,3.2704975349455623,286586.6912481046
A00032,H1,1,2025-06-18,9044.448659666445,4.037537065808083,3.4069555899494213,98884.86058876746
A00780,H2,5,2022-03-19,8607.01657786111,3.6264891690355894,2.9221569384535653,429329.12967853004
A00373,H1,3,2023-09-26,10371.621067750692,3.99417709038585,3.2060208060676847,135962.1898974868
A00396,H1,2,2024-04-16,9275.273712496539,3.9663741935415695,3.0680435947858626,369939.4432123775
A00037,H1,2,2024-03-15,10651.605823543281,3.946192136051248,3.2670045985275347,150975.34495047448
A00499,H1,2,2023-03-03,11006.80967731469,3.8228658418287105,3.108556671511101,110041.40851253872
A00653,H1,1,2024-10-20,7996.462861560428,3.990082294558064,3.2036461841962374,211590.49434079658
A00419,H1,1,2025-02-16,9631.578718686342,3.604522538512299,3.0960052384764563,160109.28059061497
A00100,H2,5,2023-09-19,8954.576907284356,3.4559891671067127,3.135820421165402,120539.58958644576
A00116,H1,3,2024-01-06,9238.890329521966,3.4843856537864615,3.3903765302540996,235652.57826448808
A00001,H1,2,2022-10-31,9595.535066379816,4.018994713951731,3.0643836276808747,150827.86851949364
A00155,H3,1,2024-02-19,6553.740407698531,4.423481751431997,3.085259370192402,270166.72561301134
A00495,H1,5,2024-05-02,9914.805448405155,3.8231165639334836,3.3497794008338304,172265.80735519098
A00343,H1,5,2024-07-01,10284.736410373725,3.9950989912146504,3.38172641097776,100673.56881473325
A00520,H2,5,2022-07-24,8265.719159846678,3.9965498171632285,3.4256771290529295,136668.34075428455
A00658,H3,2,2025-04-16,8153.884962216076,4.193844162358885,3.2390168768148864,161795.69736327624
A00028,H2,4,2022-03-24,8076.211011733707,3.958217080889322,3.108987810298608,940445.8125405266
A00274,H2,4,2024-03-01,10749.873402016485,3.816147414235805,3.3530036356337094,49625.60069508924
A00167,H1,4,2022-04-28,8073.62659319389,3.8792450585059712,2.846291028110122,67851.24357724958
A00105,H1,5,2024-06-27,9587.06482818539,4.073449686483864,3.3854290718882822,297413.36357875774
A00227,H3,5,2022-07-30,8866.1304301925,3.8354141743477563,3.178505024214927,122875.26971400056
A00158,H1,2,2023-12-19,8862.122724453187,3.6844387951688513,3.032128228999098,269869.92909736396
A00010,H1,5,2024-01-14,10075.427527843007,3.7098877975514064,2.9968298871377983,276820.3300137007
A00205,H2,3,2022-12-14,10270.633813934981,3.8050093227165775,3.0341589172938583,207880.105275307
A00103,H2,2,2024-09-07,8914.13410576328,3.2412411255253333,3.314325694988021,481734.9032311276
A00575,H1,4,2024-10-17,10229.69019106072,3.669501365065822,3.2903720918950463,69885.89473748054
A00194,H2,5,2025-01-30,9807.45486216035,4.0001797804174135,3.299827551279548,66711.83965645568
A00660,H1,4,2025-03-15,10851.613332853847,4.11409639650772,3.1140605045049363,28988.9702293932
A00784,H2,1,2022-04-26,8120.991480631001,3.612318845433722,3.545678852818522,320451.6033560437
A00607,H1,4,2023-03-11,9991.213964313303,4.2500118203299015,3.3260441363627007,231887.58664599768
A00712,H3,2,2022-05-06,9544.64654297142,3.726357811334597,2.797102864760902,41835.0108418431
A00091,H1,3,2023-07-23,9793.587290312144,4.337735870671673,3.0215638693252336,147551.20699301467
A00114,H2,2,2022-03-30,9325.344072822583,3.4000126664789136,3.503783119109505,99650.25071166274
A00575,H1,4,2023-02-17,9699.110822500757,3.842314041934867,3.1448747200200384,161113.59121626124
A00148,H1,2,2024-10-23,8105.693474948308,3.6539353727712047,3.227492005145221,104019.24961460332
A00632,H3,2,2023-10-30,8348.761561244233,3.8648219103837267,3.0121544671038514,114708.22598713136
A00079,H1,5,2022-10-23,9314.276163192806,4.1959300902982495,3.3653312398365256,398248.4663361928
A00132,H1,5,2022-04-08,8808.835719075581,3.547486787577741,3.6695844408804525,245256.312625319
A00357,H1,3,2025-08-12,10187.891695164186,4.341531867843897,2.9713900901068158,127921.81143447546
A00527,H2,2,2022-04-30,9032.645540571684,3.9849078012466403,3.67475894817933,121351.23132371307
